measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0052368137703397,0.0099427465726148,0.0019005331166736
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0004331907155863,0.0009370111474261,9.97225963484e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0051852208001417,0.0099307609744325,0.0018374654574473
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0004249967462541,0.0009281091494774,9.61552054375e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0050760197176748,0.0099094231871201,0.0017806534905053
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0004174647563635,0.0009243853324313,9.07837212566e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0050512581460367,0.0097617717639356,0.0017837607283088
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.000415276494548,0.000887758917758,9.80667451257e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.005025846802797,0.0095865168906591,0.0017877202324541
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0004134579965558,0.0008869889905242,9.66194686567e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0049455626962075,0.009373924145578,0.0017904509448212
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0004063710164834,0.0008615900851526,9.45387618914e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0049341832938767,0.0092054444241521,0.0017482208703843
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0004061801417984,0.0008827586730414,9.61336770465e-05
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0049154069787613,0.009126679337865,0.001738373059074
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0004139823319905,0.0009179236752473,0.0001018403592729
Deaths,North Africa and Middle East,Male,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0049580969095536,0.0093248432700721,0.0017359578155078
Deaths,North Africa and Middle East,Female,70-74 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0004206357411397,0.0009428035513111,0.000101843280819
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0070106086930482,0.0132015967363456,0.0025526184034862
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0006701921154335,0.0014807719025273,0.0001442393571224
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0067721704925451,0.0129472503764515,0.0024583750734509
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0006341061060947,0.0013583853980834,0.0001432027301896
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0065123962576938,0.0123164786944396,0.0023495504402865
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0005829430737561,0.0012746841137044,0.000129627206085
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.0063661306346911,0.0121407279397992,0.0022662350215436
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.0005355784318412,0.0011577911254203,0.0001106370770309
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0062784803065382,0.0119990091245523,0.0022000887313485
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0004954142278862,0.0010545587108655,9.65186201128e-05
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.0062778527128466,0.0118538587638877,0.0021500661675581
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.0004770598946984,0.0010292333242235,8.75681878135e-05
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0063410027738023,0.0120808349405601,0.0022508564155078
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0004757132894512,0.0010126600555166,8.26858253497e-05
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0065427353404141,0.0122670596746228,0.0023846899297843
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0004875630962013,0.0010073166821075,9.67923669629e-05
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.0067366799294255,0.0124706268952089,0.0024628129240606
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.0005016757733921,0.0010098978160777,0.0001095363369832
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0069392418797965,0.0127327534823777,0.0024632283802343
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0005207601436684,0.0010475669232587,0.000117092256871
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.0070179839765232,0.013089006019023,0.0025152377025451
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.0005286946818992,0.0010589466847254,0.000123256994133
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.006908801268821,0.0129559075806829,0.0024357716794782
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.0005276578293159,0.001058356855918,0.0001252798508638
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0067843248598234,0.0127286918958842,0.0024787715445731
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0005096230300583,0.0009999883212163,0.0001214123594773
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0066921191186038,0.0123483341096988,0.0024362675109128
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0005048877301751,0.000998374118403,0.0001220932227093
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0065832828588706,0.0120908241731133,0.0024423075692168
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0004931699188333,0.0009953919304536,0.0001225718998809
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0064817714480293,0.0119780373807706,0.0024577369442895
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0004834409075347,0.0009841697496925,0.0001242947641478
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0064746342196091,0.0118976859993673,0.002414731734592
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0004834179441043,0.00098398883007,0.0001317803674909
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0065397766495942,0.0118427121375042,0.0024890227911514
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0004854495104461,0.0009774936626053,0.0001383755255077
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0065451873430662,0.0119355808825343,0.002549211360724
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0004802976599489,0.0009569648654457,0.0001400770272692
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0065619612416109,0.0119601054715248,0.0025207320271914
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0004764856507743,0.0009444397161131,0.0001429559684965
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0064946304644911,0.0119176015551237,0.0024463396700168
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0004770960228896,0.0009490135594829,0.0001451357873347
Deaths,North Africa and Middle East,Male,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0064890113534398,0.0120257214908786,0.0024738316720974
Deaths,North Africa and Middle East,Female,50-69 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.000477367922682,0.0009477889613064,0.0001453759660099
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0028904245866038,0.0059809108623005,0.0009217865436742
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0002815994657652,0.000661960055277,3.49012429049e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0027651180472174,0.0058349569178627,0.000904341531272
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0002637818248744,0.0006166355894601,3.05736868973e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0025886826105162,0.0053643906680121,0.0008254481760882
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0002404667072685,0.0005460366789802,2.60610361567e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.0024452050069083,0.0050214925907445,0.0007506986539218
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.0002166219609261,0.0004803607705199,2.0440507027e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0023688059537061,0.0047964470857351,0.0007166777931348
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0001959308820735,0.0004422993614087,1.56711113357e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.0023562162149711,0.0047973670872426,0.0007145964132808
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.0001871043863052,0.0004351494938622,1.45504317762e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0024169317533162,0.0048214083659849,0.0008412982954681
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0001942641133537,0.000443540007361,2.23023848964e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0025336402482836,0.0051592695119938,0.0008940063408623
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0002065561343357,0.0004629586951493,2.71148071373e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.0026717580893243,0.0053441837884284,0.0009575904955789
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.000221589075946,0.0004948676592071,3.09372996209e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0028121855858962,0.0056830460046283,0.0009935828883923
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0002343661551898,0.0005334024386817,3.29162777999e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.0029069431186662,0.0058851678186915,0.0010347495987674
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.000231496036453,0.0005262950331279,3.02289072077e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.0029319986585014,0.0058316632174692,0.0010204392021708
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.0002311347605916,0.000522172589621,3.12458625164e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0029478473131533,0.0058253182392872,0.0010415517269343
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0002325845131353,0.0005185037811112,3.31087193344e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0029455627449472,0.0057583932634299,0.0010306620878295
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0002360208743797,0.0005189315035792,3.62868538385e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0029482595347485,0.0058445892308492,0.0010456793254733
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0002524504523835,0.0005603459455042,3.99797089103e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0029646483489944,0.0059368207877504,0.0010380883978139
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0002709140365759,0.0006119977211445,3.55997829504e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0029553066248697,0.0059477995772946,0.0010566555967898
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0002753871214401,0.0006253790778016,3.86986227566e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0029813936484219,0.0060185128953443,0.0010581151031649
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0002744438872297,0.0006432146802175,4.09832970406e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0030202602778798,0.0060288102713148,0.0010674450206946
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0002700590617183,0.0006270501548246,4.286232783e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.003117000894099,0.006235459944328,0.0010963364487733
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0002815269577713,0.0006527014123418,4.75232607445e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0031442676423219,0.0062829492890374,0.0010999130961572
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.0002921432809375,0.0006776332273935,4.72951222402e-05
Deaths,North Africa and Middle East,Male,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0030803437877326,0.0060964948751979,0.0010708245852789
Deaths,North Africa and Middle East,Female,85-89 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0002878826171016,0.0006793705773484,4.66387593784e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0030685175443694,0.0065538545929496,0.0009923523387134
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0003230002744092,0.000753432913521,4.24731890215e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0030192158636558,0.0063667653194575,0.00097307785492
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0003104113044662,0.000705871820029,3.93302673422e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0028461733772522,0.0060566083144947,0.0009184351805786
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2002,0.0002970918649794,0.0006673174319599,3.89516582422e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.0026475966241471,0.0054879361894595,0.0007759094759274
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2003,0.000286373874076,0.0006513669955803,3.13450502958e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0025011524129328,0.005119086726563,0.000751835517554
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2004,0.0002629612495473,0.0006040361397348,2.3731185526e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.0024090337474314,0.004957916168976,0.0007400918882692
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2005,0.000251772410294,0.0005683796679838,1.95631762346e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0023610664378727,0.0047869633996225,0.0007850393911738
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2006,0.0002621241587239,0.0005952890538101,2.3779485383e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0023809824296644,0.0047721637921575,0.0007927720632234
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2007,0.0002732410061247,0.0006189638987089,3.0352896022e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.0024326925793813,0.0047410113853398,0.0008211995055172
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2008,0.000283036366895,0.0006562394512048,3.7303135417e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0025072376877508,0.0048563847345929,0.0008655526117031
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2009,0.0002914460957708,0.0006904449078921,4.0559781758e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.0025690920061328,0.0051076866467447,0.0009010949799181
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2010,0.0002816311213939,0.000649881988089,3.8658438762e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.0025960641381903,0.0051405054211153,0.0009201343684424
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2011,0.0002831517918572,0.0006675156460892,3.91376984232e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0026536437701758,0.0052779785641807,0.0009374888548758
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2012,0.0002887753125124,0.0006696413234055,3.89877743567e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.0026901384499169,0.0053389798066353,0.0009416103994513
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2013,0.000293330710115,0.0006890355239102,4.07212981846e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0027532314439158,0.0055907754711498,0.0009410680458795
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2014,0.0003077756833795,0.0007206639504563,4.13111548733e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.0027887327541891,0.0056959355288034,0.0009324368613033
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2015,0.000319724266342,0.0007675148419015,3.96214001342e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0028413564339859,0.0057083203850041,0.0009418335989321
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2016,0.0003217445888339,0.0007521022926146,4.42111066628e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0029623918981909,0.0059011574873956,0.0009805341449007
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2017,0.0003239686529443,0.0007488768151824,4.46961316277e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.003074557511558,0.0060180662557903,0.0010659516468066
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2018,0.0003237377895284,0.0007511040128664,4.57550368429e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0031052703292302,0.0061382897184966,0.0010905661169507
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2019,0.0003334105867226,0.0007927301077678,4.83632339767e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.003130616317878,0.0062461685440667,0.0011030050237944
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2020,0.000341705075797,0.0008231768235809,5.08885097818e-05
Deaths,North Africa and Middle East,Male,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0031956779271541,0.0062851995120782,0.0011164808303458
Deaths,North Africa and Middle East,Female,90-94 years,Diabetes mellitus type 2,Alcohol use,Percent,2021,0.0003363628825262,0.0008154325215297,5.2041580706e-05
Deaths,North Africa and Middle East,Male,75-84 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.003762575540703,0.007302648094181,0.0013163646929635
Deaths,North Africa and Middle East,Female,75-84 years,Diabetes mellitus type 2,Alcohol use,Percent,2000,0.0003604530706429,0.0008018878521561,7.58915835954e-05
Deaths,North Africa and Middle East,Male,75-84 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0037328570233642,0.0072694849396316,0.0013500459664159
Deaths,North Africa and Middle East,Female,75-84 years,Diabetes mellitus type 2,Alcohol use,Percent,2001,0.0003558630429038,0.0007924201877908,7.11907213136e-05
